kl,method,regime,sample_size,seed,study,unit
1.6173454699211445,full_latent_pooled,alternating_variances,4,50032,variance_estimation,32
0.006243089566822416,qalt_pooled,exact_sharing,4,50033,variance_estimation,33
2.145829952824527,full_latent_coordinatewise,exact_sharing,4,50033,variance_estimation,33
0.006243089566822416,full_latent_pooled,exact_sharing,4,50033,variance_estimation,33
1.4892388696775158,qalt_pooled,alternating_variances,4,50033,variance_estimation,33
4.464975704507877,full_latent_coordinatewise,alternating_variances,4,50033,variance_estimation,33
1.4892388696775158,full_latent_pooled,alternating_variances,4,50033,variance_estimation,33
0.5391747803649116,qalt_pooled,exact_sharing,4,50034,variance_estimation,34
2.183312886347456,full_latent_coordinatewise,exact_sharing,4,50034,variance_estimation,34
0.5391747803649116,full_latent_pooled,exact_sharing,4,50034,variance_estimation,34
2.0474677559355285,qalt_pooled,alternating_variances,4,50034,variance_estimation,34
3.026589050281003,full_latent_coordinatewise,alternating_variances,4,50034,variance_estimation,34
2.0474677559355285,full_latent_pooled,alternating_variances,4,50034,variance_estimation,34
0.08067517257777751,qalt_pooled,exact_sharing,4,50035,variance_estimation,35
1.868310507296275,full_latent_coordinatewise,exact_sharing,4,50035,variance_estimation,35
0.08067517257777751,full_latent_pooled,exact_sharing,4,50035,variance_estimation,35
1.614823138667553,qalt_pooled,alternating_variances,4,50035,variance_estimation,35
1.4006826411552238,full_latent_coordinatewise,alternating_variances,4,50035,variance_estimation,35
1.614823138667553,full_latent_pooled,alternating_variances,4,50035,variance_estimation,35
0.03165561771536332,qalt_pooled,exact_sharing,4,50036,variance_estimation,36
3.282186304911262,full_latent_coordinatewise,exact_sharing,4,50036,variance_estimation,36
0.03165561771536332,full_latent_pooled,exact_sharing,4,50036,variance_estimation,36
1.5852192225844552,qalt_pooled,alternating_variances,4,50036,variance_estimation,36
1.6559866517530795,full_latent_coordinatewise,alternating_variances,4,50036,variance_estimation,36
1.5852192225844552,full_latent_pooled,alternating_variances,4,50036,variance_estimation,36
0.07582318824414747,qalt_pooled,exact_sharing,4,50037,variance_estimation,37
5.87326384078044,full_latent_coordinatewise,exact_sharing,4,50037,variance_estimation,37
0.07582318824414747,full_latent_pooled,exact_sharing,4,50037,variance_estimation,37
2.3053897787515165,qalt_pooled,alternating_variances,4,50037,variance_estimation,37
2.007921679119402,full_latent_coordinatewise,alternating_variances,4,50037,variance_estimation,37
2.3053897787515165,full_latent_pooled,alternating_variances,4,50037,variance_estimation,37
0.03584359096784581,qalt_pooled,exact_sharing,4,50038,variance_estimation,38
2.681308185055044,full_latent_coordinatewise,exact_sharing,4,50038,variance_estimation,38
0.03584359096784581,full_latent_pooled,exact_sharing,4,50038,variance_estimation,38
1.5460407083463523,qalt_pooled,alternating_variances,4,50038,variance_estimation,38
1.4892161055844293,full_latent_coordinatewise,alternating_variances,4,50038,variance_estimation,38
1.5460407083463523,full_latent_pooled,alternating_variances,4,50038,variance_estimation,38
0.33661415610681167,qalt_pooled,exact_sharing,4,50039,variance_estimation,39
5.031982474215783,full_latent_coordinatewise,exact_sharing,4,50039,variance_estimation,39
0.33661415610681167,full_latent_pooled,exact_sharing,4,50039,variance_estimation,39
1.8255795697387422,qalt_pooled,alternating_variances,4,50039,variance_estimation,39
7.435664991499581,full_latent_coordinatewise,alternating_variances,4,50039,variance_estimation,39
1.8255795697387422,full_latent_pooled,alternating_variances,4,50039,variance_estimation,39
0.40009728027791325,qalt_pooled,exact_sharing,4,50040,variance_estimation,40
2.789752228568513,full_latent_coordinatewise,exact_sharing,4,50040,variance_estimation,40
0.40009728027791325,full_latent_pooled,exact_sharing,4,50040,variance_estimation,40
1.4446986688003882,qalt_pooled,alternating_variances,4,50040,variance_estimation,40
3.216516958082437,full_latent_coordinatewise,alternating_variances,4,50040,variance_estimation,40
1.4446986688003882,full_latent_pooled,alternating_variances,4,50040,variance_estimation,40
0.027301066667056922,qalt_pooled,exact_sharing,4,50041,variance_estimation,41
2.024773244493376,full_latent_coordinatewise,exact_sharing,4,50041,variance_estimation,41
0.027301066667056922,full_latent_pooled,exact_sharing,4,50041,variance_estimation,41
1.3757882602512255,qalt_pooled,alternating_variances,4,50041,variance_estimation,41
2.8604046435052477,full_latent_coordinatewise,alternating_variances,4,50041,variance_estimation,41
1.3757882602512255,full_latent_pooled,alternating_variances,4,50041,variance_estimation,41
0.04517260896301886,qalt_pooled,exact_sharing,4,50042,variance_estimation,42
9.650518722194668,full_latent_coordinatewise,exact_sharing,4,50042,variance_estimation,42
0.04517260896301886,full_latent_pooled,exact_sharing,4,50042,variance_estimation,42
1.3989525532437301,qalt_pooled,alternating_variances,4,50042,variance_estimation,42
